year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2014,"Hawaii County PUMA, HI","79500US1500200",35848.0,186418.0,35848.0,2282.0,186418.0,466.0
2015,"Alameda County (North Central)--Oakland City (South Central) PUMA","79500US0600104",35823.0,131377.0,35823.0,2143.0,131377.0,1953.0
2015,"Memphis City (Central Midtown) PUMA","79500US4703202",35773.0,129907.0,35773.0,2603.0,129907.0,2544.0
2013,"Escambia County (South) PUMA, FL","79500US1203302",35754.0,173287.0,35754.0,2581.0,173287.0,2066.0
2015,"Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA","79500US1208624",35753.0,109368.0,35753.0,2454.0,109368.0,2652.0
2015,"Sandtown-Winchester, Ashburton & Mount Washington PUMA, MD","79500US2400801",35735.0,137615.0,35735.0,2030.0,137615.0,2618.0
2015,"LA City (Central/West Adams & Baldwin Hills) PUMA, CA","79500US0603747",35735.0,154350.0,35735.0,1801.0,154350.0,2654.0
2014,"Ouachita Parish PUMA, LA","79500US2200400",35714.0,147000.0,35714.0,2069.0,147000.0,832.0
2013,"Greene, Carter, Unicoi & Johnson Counties PUMA, TN","79500US4701200",35693.0,156918.0,35693.0,2325.0,156918.0,430.0
2014,"Wayne & Decatur (Northwest) Townships--Indianapolis City (West) PUMA, IN","79500US1802304",35670.0,140518.0,35670.0,1788.0,140518.0,693.0
2013,"Raleigh, Mercer & Fayette Counties PUMA, WV","79500US5401200",35660.0,179960.0,35660.0,1823.0,179960.0,635.0
2015,"Chula Vista (West) & National City Cities PUMA, CA","79500US0607321",35648.0,171588.0,35648.0,2227.0,171588.0,2557.0
2014,"Easley & Clemson Cities PUMA, SC","79500US4500101",35639.0,185900.0,35639.0,2035.0,185900.0,1009.0
2015,"Regional Planning Commission 6--New Orleans City (Northeast) PUMA","79500US2202400",35635.0,138106.0,35635.0,1832.0,138106.0,2097.0
2013,"NYC-Manhattan Community District 10--Central Harlem PUMA","79500US3603803",35630.0,126697.0,35630.0,2176.0,126697.0,3063.0
2015,"Monroe County (Central)--Rochester City (East) PUMA","79500US3600902",35617.0,108155.0,35617.0,1601.0,108155.0,1407.0
2015,"Moreno Valley City PUMA, CA","79500US0606508",35550.0,188534.0,35550.0,2316.0,188534.0,921.0
2013,"North Charleston City PUMA, SC","79500US4501204",35541.0,193002.0,35541.0,2258.0,193002.0,2179.0
2015,"Kern County (Central)--Bakersfield City (Southeast) PUMA","79500US0602904",35538.0,112800.0,35538.0,2822.0,112800.0,2017.0
2013,"Austin City (Northeast) PUMA","79500US4805303",35531.0,129764.0,35531.0,3025.0,129764.0,2770.0
2013,"Des Moines City PUMA, IA","79500US1901700",35521.0,188257.0,35521.0,2007.0,188257.0,968.0
2015,"DeKalb County (Northeast)--Tucker PUMA, GA","79500US1302003",35518.0,158606.0,35518.0,2472.0,158606.0,2543.0
2014,"Mobile City (East) PUMA","79500US0102701",35516.0,105472.0,35516.0,1537.0,105472.0,1487.0
2014,"Monroe County (Central)--Rochester City (East) PUMA","79500US3600902",35460.0,108541.0,35460.0,1706.0,108541.0,1594.0
2014,"Isabella, Gratiot & Clare Counties PUMA, MI","79500US2601200",35453.0,130808.0,35453.0,1202.0,130808.0,920.0
2015,"LA City (North Central/Van Nuys & North Sherman Oaks) PUMA, CA","79500US0603722",35440.0,164755.0,35440.0,1952.0,164755.0,2197.0
2015,"San Diego City (Southeast/Encanto & Skyline) PUMA, CA","79500US0607318",35423.0,164032.0,35423.0,2330.0,164032.0,2916.0
2014,"Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA","79500US1304200",35418.0,123144.0,35418.0,1616.0,123144.0,602.0
2015,"Iberia, St. Mary & St. Martin Parishes PUMA, LA","79500US2201300",35411.0,177747.0,35411.0,2242.0,177747.0,404.0
2013,"Mobile City (East) PUMA","79500US0102701",35404.0,108495.0,35404.0,2071.0,108495.0,1517.0
2013,"Iberia, St. Mary & St. Martin Parishes PUMA, LA","79500US2201300",35401.0,176317.0,35401.0,2072.0,176317.0,1272.0
2014,"East Orange City PUMA, NJ","79500US3401402",35381.0,186085.0,35381.0,1911.0,186085.0,448.0
2013,"El Paso City (Southeast) PUMA","79500US4803303",35377.0,129152.0,35377.0,2232.0,129152.0,2432.0
2013,"LA City (North Central/Mission Hills & Panorama City) PUMA, CA","79500US0603723",35363.0,143259.0,35363.0,2366.0,143259.0,2402.0
2015,"Bayamón Municipio (Este) PUMA","79500US7200801",35356.0,95941.0,35356.0,1514.0,95941.0,1714.0
2013,"El Paso City (Central) PUMA","79500US4803304",35343.0,104962.0,35343.0,2036.0,104962.0,2055.0
2014,"Raleigh, Mercer & Fayette Counties PUMA, WV","79500US5401200",35327.0,179583.0,35327.0,1934.0,179583.0,660.0
2015,"Hidalgo County (Central)--McAllen City PUMA","79500US4806805",35326.0,135666.0,35326.0,2501.0,135666.0,1198.0
2014,"Greene, Carter, Unicoi & Johnson Counties PUMA, TN","79500US4701200",35308.0,156349.0,35308.0,1574.0,156349.0,503.0
2015,"Phoenix (Southwest) & Tolleson Cities PUMA","79500US0400121",35289.0,136403.0,35289.0,2722.0,136403.0,2751.0
2014,"Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA, FL","79500US1202300",35284.0,167049.0,35284.0,2106.0,167049.0,794.0
2013,"Floyd, Polk & Haralson Counties PUMA, GA","79500US1302500",35274.0,160860.0,35274.0,1921.0,160860.0,624.0
2014,"El Paso City (Central) PUMA","79500US4803304",35247.0,105350.0,35247.0,2221.0,105350.0,2363.0
2014,"Apalachee Region (Outside Leon County) PUMA, FL","79500US1206300",35242.0,167785.0,35242.0,2128.0,167785.0,926.0
2015,"Raleigh, Mercer & Fayette Counties PUMA, WV","79500US5401200",35241.0,179192.0,35241.0,1905.0,179192.0,566.0
2015,"Palmdale City PUMA, CA","79500US0603704",35209.0,167626.0,35209.0,2154.0,167626.0,1091.0
2013,"Isabella, Gratiot & Clare Counties PUMA, MI","79500US2601200",35192.0,130771.0,35192.0,1195.0,130771.0,929.0
2013,"Stockton City (North) PUMA, CA","79500US0607701",35181.0,174289.0,35181.0,2345.0,174289.0,2216.0
2015,"Southern Georgia Regional Commission (West) PUMA","79500US1300700",35155.0,123939.0,35155.0,1871.0,123939.0,421.0
2015,"New River Valley Planning District Commission PUMA, VA","79500US5151040",35152.0,167059.0,35152.0,1878.0,167059.0,993.0
2013,"Highlands (Northwest), DeSoto & Hardee Counties PUMA, FL","79500US1202700",35139.0,145098.0,35139.0,2269.0,145098.0,1194.0
2014,"Kern County (Central)--Bakersfield City (Southeast) PUMA","79500US0602904",35136.0,111776.0,35136.0,2580.0,111776.0,2470.0
2015,"Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA, NV","79500US3200404",35131.0,146011.0,35131.0,2235.0,146011.0,2465.0
2013,"Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA","79500US4802503",35103.0,127149.0,35103.0,2454.0,127149.0,2343.0
2013,"Easley & Clemson Cities PUMA, SC","79500US4500101",35100.0,185104.0,35100.0,2146.0,185104.0,773.0
2014,"Regional Planning Commission 6--New Orleans City (Northeast) PUMA","79500US2202400",35080.0,133682.0,35080.0,2020.0,133682.0,1942.0
2014,"Chula Vista (West) & National City Cities PUMA, CA","79500US0607321",35080.0,170402.0,35080.0,1993.0,170402.0,2246.0
2014,"Highlands (Northwest), DeSoto & Hardee Counties PUMA, FL","79500US1202700",35057.0,145936.0,35057.0,2120.0,145936.0,952.0
2013,"San Diego City (Southeast/Encanto & Skyline) PUMA, CA","79500US0607318",35057.0,161495.0,35057.0,2306.0,161495.0,2562.0
2013,"Northwest Georgia Regional Commission (Northeast) PUMA, GA","79500US1302800",35049.0,173743.0,35049.0,2135.0,173743.0,406.0
2014,"Nashville-Davidson (Central) PUMA","79500US4702503",35006.0,108534.0,35006.0,1528.0,108534.0,2026.0
2013,"Cincinnati City (West) PUMA","79500US3905503",35004.0,107675.0,35004.0,1913.0,107675.0,2044.0
2014,"Ionia, Montcalm, Mecosta & Osceola Counties PUMA, MI","79500US2601100",35004.0,182713.0,35004.0,1691.0,182713.0,769.0
2013,"Camden County (North)--Camden & Gloucester Cities PUMA","79500US3402101",34970.0,123404.0,34970.0,1893.0,123404.0,469.0
2014,"Palmdale City PUMA, CA","79500US0603704",34949.0,166429.0,34949.0,2470.0,166429.0,1265.0
2014,"Hidalgo County (Central)--McAllen City PUMA","79500US4806805",34937.0,133156.0,34937.0,2498.0,133156.0,1074.0
2013,"Apalachee Region (Outside Leon County) PUMA, FL","79500US1206300",34933.0,168255.0,34933.0,1986.0,168255.0,1023.0
2013,"Nashville-Davidson (Central) PUMA","79500US4702503",34923.0,106090.0,34923.0,2014.0,106090.0,2167.0
2013,"Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA","79500US1304200",34910.0,124191.0,34910.0,1838.0,124191.0,443.0
2013,"New River Valley Planning District Commission PUMA, VA","79500US5151040",34906.0,164704.0,34906.0,1873.0,164704.0,782.0
2015,"Camden County (North)--Camden & Gloucester Cities PUMA","79500US3402101",34884.0,123083.0,34884.0,2012.0,123083.0,383.0
2013,"Alameda County (North Central)--Oakland City (South Central) PUMA","79500US0600104",34876.0,127808.0,34876.0,2179.0,127808.0,2060.0
2013,"Lafayette & West Lafayette Cities PUMA, IN","79500US1801200",34870.0,161749.0,34870.0,1943.0,161749.0,951.0
2013,"Aiken & North Augusta Cities PUMA, SC","79500US4501500",34862.0,182900.0,34862.0,2214.0,182900.0,509.0
2014,"Saginaw County PUMA, MI","79500US2601500",34853.0,192077.0,34853.0,1599.0,192077.0,521.0
2014,"Riverside City (West) PUMA, CA","79500US0606511",34849.0,169349.0,34849.0,2706.0,169349.0,1977.0
2013,"Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA, FL","79500US1202300",34838.0,168713.0,34838.0,1988.0,168713.0,712.0
2015,"Saginaw County PUMA, MI","79500US2601500",34825.0,190506.0,34825.0,1402.0,190506.0,482.0
2014,"DeKalb County (Northeast)--Tucker PUMA, GA","79500US1302003",34817.0,158093.0,34817.0,2620.0,158093.0,2440.0
2013,"Sandtown-Winchester, Ashburton & Mount Washington PUMA, MD","79500US2400801",34783.0,136651.0,34783.0,2251.0,136651.0,2457.0
2015,"Heart of Georgia Altamaha Regional Commission (North & West) PUMA, GA","79500US1301300",34782.0,131916.0,34782.0,1941.0,131916.0,648.0
2015,"Greene, Carter, Unicoi & Johnson Counties PUMA, TN","79500US4701200",34765.0,155503.0,34765.0,1857.0,155503.0,454.0
2014,"Missoula City PUMA, MT","79500US3000200",34747.0,192523.0,34747.0,2014.0,192523.0,404.0
2013,"Bayamón Municipio (OEste) PUMA","79500US7200802",34742.0,99782.0,34742.0,1821.0,99782.0,2026.0
2013,"Dothan City PUMA, AL","79500US0102500",34729.0,193234.0,34729.0,1544.0,193234.0,386.0
2013,"Little Rock City PUMA, AR","79500US0501000",34725.0,182274.0,34725.0,2237.0,182274.0,1116.0
2014,"Sandtown-Winchester, Ashburton & Mount Washington PUMA, MD","79500US2400801",34697.0,136913.0,34697.0,2419.0,136913.0,2638.0
2015,"Bensonhurst & Bath Beach PUMA, NY","79500US3604017",34697.0,188911.0,34697.0,2376.0,188911.0,3421.0
2015,"Heart of Georgia Altamaha Regional Commission (Southeast) PUMA, GA","79500US1301200",34682.0,142069.0,34682.0,1783.0,142069.0,798.0
2015,"Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA","79500US1304200",34674.0,122395.0,34674.0,1990.0,122395.0,675.0
2015,"Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA, FL","79500US1202300",34656.0,166035.0,34656.0,1943.0,166035.0,1061.0
2015,"North Little Rock, Sherwood & Jacksonville Cities PUMA, AR","79500US0500900",34650.0,201488.0,34650.0,2272.0,201488.0,1157.0
2014,"Southside Planning District Commission & Commonwealth Regional Council PUMA, VA","79500US5151105",34630.0,173695.0,34630.0,1771.0,173695.0,1178.0
2015,"Mobile City (East) PUMA","79500US0102701",34620.0,103624.0,34620.0,1887.0,103624.0,1534.0
2015,"West Palm Beach City (Southeast) & Palm Beach Town PUMA, FL","79500US1209903",34592.0,147955.0,34592.0,1974.0,147955.0,1937.0
2013,"Heart of Texas COG--McLennan County--Waco City (Central) PUMA","79500US4803801",34592.0,97880.0,34592.0,1723.0,97880.0,1195.0
2013,"Ionia, Montcalm, Mecosta & Osceola Counties PUMA, MI","79500US2601100",34591.0,182042.0,34591.0,1511.0,182042.0,691.0
2015,"Flatbush & Midwood PUMA, NY","79500US3604015",34582.0,160518.0,34582.0,2281.0,160518.0,2739.0
2015,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties PUMA, AL","79500US0100100",34571.0,182973.0,34571.0,2181.0,182973.0,573.0
2014,"San Diego City (Central/Centre City & Balboa Park) PUMA, CA","79500US0607316",34568.0,156841.0,34568.0,1716.0,156841.0,2165.0
2015,"Auburn City PUMA, AL","79500US0101900",34561.0,145434.0,34561.0,1965.0,145434.0,544.0
2015,"El Paso City (Southeast) PUMA","79500US4803303",34534.0,128168.0,34534.0,2901.0,128168.0,2576.0
2015,"Highlands (Northwest), DeSoto & Hardee Counties PUMA, FL","79500US1202700",34509.0,146515.0,34509.0,1833.0,146515.0,1053.0
2015,"Apalachee Region (Outside Leon County) PUMA, FL","79500US1206300",34505.0,166629.0,34505.0,2218.0,166629.0,876.0
2015,"Hidalgo County (North Central)--Edinburg City PUMA","79500US4806804",34479.0,111376.0,34479.0,3292.0,111376.0,2078.0
2015,"Southside Planning District Commission & Commonwealth Regional Council PUMA, VA","79500US5151105",34477.0,173200.0,34477.0,2030.0,173200.0,1061.0
2013,"Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA, NV","79500US3200404",34456.0,142202.0,34456.0,2229.0,142202.0,2442.0
2015,"Missoula City PUMA, MT","79500US3000200",34449.0,193531.0,34449.0,1815.0,193531.0,399.0
2015,"Northwest Georgia Regional Commission (Northeast) PUMA, GA","79500US1302800",34439.0,175080.0,34439.0,1830.0,175080.0,420.0
2013,"Russell, Pike, Barbour, Macon & Bullock Counties PUMA, AL","79500US0102400",34428.0,139119.0,34428.0,1731.0,139119.0,581.0
2013,"Moreno Valley City PUMA, CA","79500US0606508",34427.0,184333.0,34427.0,2303.0,184333.0,1002.0
2015,"Ionia, Montcalm, Mecosta & Osceola Counties PUMA, MI","79500US2601100",34378.0,183350.0,34378.0,1393.0,183350.0,659.0
2013,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties PUMA, AL","79500US0100100",34369.0,183299.0,34369.0,1839.0,183299.0,610.0
2014,"Jacksonville City (Southwest) PUMA, FL","79500US1203107",34355.0,159114.0,34355.0,2494.0,159114.0,2795.0
2013,"Kern County (Central)--Bakersfield City (Southeast) PUMA","79500US0602904",34355.0,111238.0,34355.0,2388.0,111238.0,2396.0
2015,"Lawrence, Haverhill & Methuen Town Cities PUMA, MA","79500US2500701",34339.0,187104.0,34339.0,2133.0,187104.0,436.0
2014,"Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA","79500US4802503",34311.0,127093.0,34311.0,2451.0,127093.0,1990.0
2014,"Southern Georgia Regional Commission (West) PUMA","79500US1300700",34295.0,124203.0,34295.0,2100.0,124203.0,530.0
2013,"Ouachita Parish PUMA, LA","79500US2200400",34274.0,147680.0,34274.0,1899.0,147680.0,908.0
2013,"Flatbush & Midwood PUMA, NY","79500US3604015",34273.0,155614.0,34273.0,2389.0,155614.0,3057.0
2014,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties PUMA, WV","79500US5400400",34272.0,226440.0,34272.0,2440.0,226440.0,571.0
2015,"Fort Lauderdale City (Central) PUMA, FL","79500US1201108",34196.0,146591.0,34196.0,2484.0,146591.0,1372.0
2014,"South Texas Development Council (South) & Coastal Bend COG (West) PUMA","79500US4806400",34184.0,102574.0,34184.0,1943.0,102574.0,750.0
2013,"Missoula City PUMA, MT","79500US3000200",34178.0,191758.0,34178.0,1804.0,191758.0,402.0
2014,"Hall County PUMA, GA","79500US1303400",34167.0,181962.0,34167.0,2214.0,181962.0,384.0
2013,"Thornton Township PUMA, IL","79500US1703413",34164.0,167814.0,34164.0,2338.0,167814.0,352.0
2015,"Eugene City (West & South) PUMA, OR","79500US4100703",34163.0,140923.0,34163.0,1533.0,140923.0,1498.0
2013,"Hidalgo County (Central)--McAllen City PUMA","79500US4806805",34150.0,130231.0,34150.0,2261.0,130231.0,1353.0
2014,"El Paso City (Southeast) PUMA","79500US4803303",34139.0,128519.0,34139.0,2240.0,128519.0,2856.0
2014,"Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA","79500US4802305",34129.0,131058.0,34129.0,2596.0,131058.0,2613.0
2015,"Hall County PUMA, GA","79500US1303400",34120.0,185412.0,34120.0,2322.0,185412.0,351.0
2015,"Yavapai County PUMA, AZ","79500US0400500",34117.0,212936.0,34117.0,2528.0,212936.0,374.0
2013,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties PUMA, AL","79500US0101000",34109.0,154362.0,34109.0,2005.0,154362.0,532.0
2015,"Floyd, Polk & Haralson Counties PUMA, GA","79500US1302500",34096.0,161018.0,34096.0,2363.0,161018.0,622.0
2015,"Isabella, Gratiot & Clare Counties PUMA, MI","79500US2601200",34077.0,130430.0,34077.0,1350.0,130430.0,652.0
2014,"Camden County (North)--Camden & Gloucester Cities PUMA","79500US3402101",34067.0,123204.0,34067.0,1769.0,123204.0,505.0
2014,"Northwest Georgia Regional Commission (Northeast) PUMA, GA","79500US1302800",34059.0,174315.0,34059.0,2211.0,174315.0,386.0
2015,"Gardena, Lawndale Cities & West Athens PUMA, CA","79500US0603758",34055.0,155778.0,34055.0,1971.0,155778.0,1555.0
2015,"Rapides & Vernon Parishes PUMA, LA","79500US2200700",34048.0,178591.0,34048.0,1992.0,178591.0,648.0
2013,"Huntington City PUMA, WV","79500US5400800",34047.0,161276.0,34047.0,1483.0,161276.0,466.0
2014,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties PUMA, AL","79500US0101000",33986.0,153919.0,33986.0,2061.0,153919.0,692.0
2014,"Paradise (Northwest) & Winchester PUMA, NV","79500US3200409",33974.0,144571.0,33974.0,1976.0,144571.0,3080.0
2015,"Madera City PUMA, CA","79500US0603900",33968.0,144277.0,33968.0,2443.0,144277.0,646.0
2013,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA","79500US4804614",33961.0,100595.0,33961.0,2333.0,100595.0,2980.0
2015,"Lancaster, Chesterfield & Marlboro Counties PUMA, SC","79500US4500700",33956.0,149604.0,33956.0,2245.0,149604.0,508.0
2014,"Southwest Georgia Regional Commission (West & Central) PUMA","79500US1301100",33943.0,114285.0,33943.0,1586.0,114285.0,661.0
2014,"Floyd, Polk & Haralson Counties PUMA, GA","79500US1302500",33934.0,160969.0,33934.0,2286.0,160969.0,611.0
2014,"Flatbush & Midwood PUMA, NY","79500US3604015",33914.0,157758.0,33914.0,2091.0,157758.0,2745.0
2013,"Palmdale City PUMA, CA","79500US0603704",33908.0,164147.0,33908.0,2096.0,164147.0,1300.0
2013,"San Diego City (Central/Centre City & Balboa Park) PUMA, CA","79500US0607316",33904.0,154488.0,33904.0,1999.0,154488.0,2381.0
2015,"Port Richmond, Stapleton & Mariner's Harbor PUMA, NY","79500US3603903",33893.0,169129.0,33893.0,2618.0,169129.0,2444.0
2014,"Port Richmond, Stapleton & Mariner's Harbor PUMA, NY","79500US3603903",33882.0,170563.0,33882.0,2508.0,170563.0,2592.0
2015,"Cherokee, Newberry, Chester & Union Counties PUMA, SC","79500US4500400",33868.0,151474.0,33868.0,1604.0,151474.0,324.0
2014,"Fort Lauderdale City (Central) PUMA, FL","79500US1201108",33853.0,144051.0,33853.0,2185.0,144051.0,1346.0
2015,"Erie County (West Central)--Buffalo City (West) PUMA","79500US3601206",33847.0,113013.0,33847.0,1843.0,113013.0,1827.0
2015,"Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park PUMA","79500US0606704",33835.0,124659.0,33835.0,2322.0,124659.0,2171.0
2014,"Little Rock City PUMA, AR","79500US0501000",33834.0,184402.0,33834.0,2372.0,184402.0,1195.0
2014,"San Antonio City (Southeast)--Inside Loop I-410 PUMA","79500US4805903",33827.0,114947.0,33827.0,2733.0,114947.0,2516.0
2014,"Huntington City PUMA, WV","79500US5400800",33823.0,160793.0,33823.0,1842.0,160793.0,599.0
2014,"Heart of Georgia Altamaha Regional Commission (North & West) PUMA, GA","79500US1301300",33817.0,132350.0,33817.0,1816.0,132350.0,818.0
2014,"Yavapai County PUMA, AZ","79500US0400500",33813.0,210479.0,33813.0,1847.0,210479.0,382.0
2013,"Utah County (Central)--Provo City PUMA","79500US4949003",33808.0,106279.0,33808.0,1838.0,106279.0,802.0
2014,"Raleigh City (South & Central) PUMA, NC","79500US3701201",33802.0,118861.0,33802.0,2170.0,118861.0,2493.0
