year,geo_name,geo,income_inequality
2015,Coffee County,05000US13069,4.713
2017,Madison County,05000US05087,4.713
2016,Nome Census Area,05000US02180,4.712
2017,"Bexar County, TX",05000US48029,4.712
2017,Jackson County,05000US01071,4.712
2015,Pawnee County,05000US31133,4.712
2015,Neshoba County,05000US28099,4.712
2016,Orange County,05000US48361,4.712
2015,Nelson County,05000US51125,4.712
2016,Ballard County,05000US21007,4.712
2015,Dewey County,05000US40043,4.712
2016,Lee County,05000US45061,4.712
2017,"Gaston County, NC",05000US37071,4.712
2015,"Mahoning County, OH",05000US39099,4.712
2015,Pulaski County,05000US13235,4.712
2016,Okfuskee County,05000US40107,4.711
2016,"Etowah County, AL",05000US01055,4.711
2017,Orange County,05000US48361,4.71
2017,"Oneida County, NY",05000US36065,4.71
2016,"Pueblo County, CO",05000US08101,4.71
2015,Mitchell County,05000US37121,4.71
2016,"St. Lawrence County, NY",05000US36089,4.71
2016,Ramsey County,05000US38071,4.71
2015,Caddo County,05000US40015,4.71
2015,"St. Louis County, MO",05000US29189,4.71
2016,Henderson County,05000US47077,4.709
2017,Hancock County,05000US23009,4.709
2016,Wallowa County,05000US41063,4.709
2015,Kendall County,05000US48259,4.709
2015,Saline County,05000US17165,4.709
2017,Middlesex County,05000US51119,4.709
2016,"Oklahoma County, OK",05000US40109,4.709
2016,Marshall County,05000US40095,4.709
2017,Kiowa County,05000US40075,4.709
2017,Rusk County,05000US48401,4.709
2016,Lyon County,05000US20111,4.708
2015,"Peoria County, IL",05000US17143,4.708
2016,Phelps County,05000US29161,4.707
2016,Yancey County,05000US37199,4.707
2016,Greenup County,05000US21089,4.707
2016,Rhea County,05000US47143,4.707
2015,Divide County,05000US38023,4.707
2016,"Sebastian County, AR",05000US05131,4.707
2017,Carter County,05000US47019,4.707
2015,Lee County,05000US28081,4.706
2017,Seminole County,05000US40133,4.706
2017,Brown County,05000US31017,4.706
2017,Cavalier County,05000US38019,4.706
2015,Clearwater County,05000US27029,4.706
2015,Gallatin County,05000US17059,4.706
2015,Todd County,05000US21219,4.705
2017,Dorchester County,05000US24019,4.705
2017,Randolph County,05000US05121,4.705
2017,"Oakland County, MI",05000US26125,4.705
2017,Navarro County,05000US48349,4.704
2017,McNairy County,05000US47109,4.704
2017,"St. Louis County, MN",05000US27137,4.704
2017,"Richland County, SC",05000US45079,4.704
2015,Prairie County,05000US30079,4.704
2017,Bannock County,05000US16005,4.704
2015,Roosevelt County,05000US35041,4.704
2017,Bates County,05000US29013,4.703
2015,Franklin County,05000US21073,4.703
2016,Clay County,05000US37043,4.703
2017,"St. Louis County, MO",05000US29189,4.702
2017,Johnston County,05000US40069,4.702
2017,Mecosta County,05000US26107,4.702
2015,Tallapoosa County,05000US01123,4.702
2016,Richland Parish,05000US22083,4.701
2016,Sampson County,05000US37163,4.701
2015,"Bradley County, TN",05000US47011,4.701
2016,Lincoln County,05000US28085,4.701
2015,Miller County,05000US29131,4.7
2017,Taylor County,05000US21217,4.7
2016,Blaine County,05000US40011,4.7
2017,Jefferson County,05000US47089,4.7
2017,Greensville County,05000US51081,4.7
2017,Jackson County,05000US48239,4.7
2015,Callahan County,05000US48059,4.7
2016,Hart County,05000US21099,4.7
2017,Sedgwick County,05000US08115,4.7
2017,Windsor County,05000US50027,4.7
2016,Ashe County,05000US37009,4.7
2015,Colleton County,05000US45029,4.699
2015,Baker County,05000US41001,4.699
2017,Edmunds County,05000US46045,4.699
2017,Floyd County,05000US18043,4.699
2017,Burke County,05000US37023,4.698
2016,Grundy County,05000US47061,4.698
2016,"Wyandotte County, KS",05000US20209,4.698
2017,Halifax County,05000US51083,4.698
2015,Richland County,05000US30083,4.698
2016,Crawford County,05000US20037,4.698
2016,"Oneida County, NY",05000US36065,4.697
2015,Lincoln County,05000US54043,4.697
2015,Fayette County,05000US54019,4.697
2015,Dorchester County,05000US24019,4.697
2015,Greeley County,05000US31077,4.697
2016,Smith County,05000US47159,4.697
2015,Mercer County,05000US21167,4.697
2016,Edwards County,05000US48137,4.697
2015,Henry County,05000US47079,4.697
2015,Pike County,05000US29163,4.696
2017,Marion County,05000US01093,4.696
2017,Owyhee County,05000US16073,4.696
2015,Garrett County,05000US24023,4.696
2016,Monroe County,05000US28095,4.695
2017,Wayne County,05000US18177,4.695
2017,Young County,05000US48503,4.695
2017,Edmonson County,05000US21061,4.695
2015,"Saginaw County, MI",05000US26145,4.695
2017,Butler County,05000US29023,4.695
2015,"Pickens County, SC",05000US45077,4.695
2016,White County,05000US47185,4.695
2016,Uinta County,05000US56041,4.694
2017,Panola County,05000US28107,4.694
2015,Hardin County,05000US48199,4.693
2015,Mississippi County,05000US29133,4.693
2017,Logan County,05000US21141,4.693
2017,"St. Johns County, FL",05000US12109,4.692
2015,Greene County,05000US01063,4.692
2017,Hancock County,05000US47067,4.692
2017,Overton County,05000US47133,4.692
2016,Pontotoc County,05000US28115,4.692
2016,Covington County,05000US01039,4.691
2017,Anderson County,05000US48001,4.691
2016,Nemaha County,05000US31127,4.691
2015,Beauregard Parish,05000US22011,4.691
2015,Lake and Peninsula Borough,05000US02164,4.691
2015,Pontotoc County,05000US28115,4.691
2016,Caddo County,05000US40015,4.69
2016,Hancock County,05000US23009,4.69
2015,Jackson County,05000US37099,4.689
2017,Woodward County,05000US40153,4.689
2016,Taylor County,05000US21217,4.689
2015,Dunklin County,05000US29069,4.689
2015,Winkler County,05000US48495,4.689
2015,Morgan County,05000US39115,4.689
2017,Moffat County,05000US08081,4.689
2015,"Indian River County, FL",05000US12061,4.689
2017,Yankton County,05000US46135,4.689
2017,"Anderson County, SC",05000US45007,4.688
2015,Pike County,05000US39131,4.688
2017,Jackson County,05000US40065,4.688
2016,Rusk County,05000US48401,4.688
2015,"Tulare County, CA",05000US06107,4.687
2017,Clinton County,05000US36019,4.687
2017,Montgomery County,05000US29139,4.687
2017,Custer County,05000US30017,4.687
2016,"Anderson County, SC",05000US45007,4.687
2015,"Potter County, TX",05000US48375,4.687
2017,Tyrrell County,05000US37177,4.687
2016,Shoshone County,05000US16079,4.686
2017,"Schenectady County, NY",05000US36093,4.686
2017,Jackson County,05000US54035,4.686
2015,Carter County,05000US47019,4.686
2017,Cook County,05000US27031,4.686
2015,Mower County,05000US27099,4.686
2016,McIntosh County,05000US40091,4.686
2016,"Gaston County, NC",05000US37071,4.685
2016,"Wayne County, NC",05000US37191,4.685
2016,Hall County,05000US48191,4.685
2015,"Harrison County, MS",05000US28047,4.685
2015,"Luzerne County, PA",05000US42079,4.685
2016,"Harrison County, MS",05000US28047,4.685
2017,"Penobscot County, ME",05000US23019,4.685
2017,Meigs County,05000US47121,4.685
2017,Monroe County,05000US13207,4.684
2017,Adair County,05000US40001,4.684
2015,"Mecklenburg County, NC",05000US37119,4.684
2016,"Smith County, TX",05000US48423,4.684
2017,Fannin County,05000US13111,4.684
2016,Hopewell city,05000US51670,4.684
2015,Lawrence County,05000US01079,4.684
2015,"Hampshire County, MA",05000US25015,4.683
2017,"Smith County, TX",05000US48423,4.682
2017,Gillespie County,05000US48171,4.682
2017,Mora County,05000US35033,4.682
2016,"Lake County, IL",05000US17097,4.682
2017,"Livingston Parish, LA",05000US22063,4.681
2016,Obion County,05000US47131,4.681
2016,Calaveras County,05000US06009,4.681
2017,"Eau Claire County, WI",05000US55035,4.681
2017,Brown County,05000US17009,4.681
2015,Shoshone County,05000US16079,4.681
2015,"Allen County, OH",05000US39003,4.68
2017,Texas County,05000US29215,4.68
2015,Webster County,05000US19187,4.68
2017,Martin County,05000US37117,4.68
2016,Sierra County,05000US35051,4.68
2017,Wallowa County,05000US41063,4.679
2015,Surry County,05000US37171,4.679
2015,"Tulsa County, OK",05000US40143,4.679
2015,Benton County,05000US47005,4.679
2016,Webster County,05000US19187,4.679
2016,Wayne County,05000US18177,4.679
2017,Benton County,05000US28009,4.679
2015,Okmulgee County,05000US40111,4.679
2016,Boyle County,05000US21021,4.679
2016,Beltrami County,05000US27007,4.678
2017,Alexander County,05000US37003,4.678
2016,Abbeville County,05000US45001,4.678
2015,Howard County,05000US18067,4.678
2016,"Niagara County, NY",05000US36063,4.678
2015,Gallia County,05000US39053,4.677
2017,"Indian River County, FL",05000US12061,4.677
2016,Morgan County,05000US39115,4.676
2016,"Chautauqua County, NY",05000US36013,4.676
2017,Washington County,05000US39167,4.676
2015,"Smith County, TX",05000US48423,4.676
2017,Cumberland County,05000US51049,4.676
2016,Anson County,05000US37007,4.675
2016,Sheridan County,05000US30091,4.675
2015,Morgan County,05000US47129,4.675
2017,Sheridan County,05000US30091,4.675
2015,"Wayne County, NC",05000US37191,4.675
2016,Live Oak County,05000US48297,4.675
2015,Tate County,05000US28137,4.675
2017,Winston County,05000US01133,4.674
2016,Nicholas County,05000US21181,4.674
2015,Hamilton County,05000US48193,4.674
2015,"Bexar County, TX",05000US48029,4.674
2015,Scott County,05000US47151,4.674
2015,Kiowa County,05000US08061,4.674
2017,Cooke County,05000US48097,4.674
2017,Hopkins County,05000US21107,4.674
2016,Hudspeth County,05000US48229,4.674
2016,Wilbarger County,05000US48487,4.674
2017,"Wood County, OH",05000US39173,4.674
2016,"Eau Claire County, WI",05000US55035,4.674
2016,Cullman County,05000US01043,4.673
2015,Buckingham County,05000US51029,4.673
2015,"Greene County, OH",05000US39057,4.673
2015,Clinton County,05000US36019,4.673
2016,"Pinellas County, FL",05000US12103,4.673
2017,Independence County,05000US05063,4.673
2016,Campbell County,05000US21037,4.672
2016,"Tom Green County, TX",05000US48451,4.672
2016,"San Bernardino County, CA",05000US06071,4.672
2015,Union County,05000US45087,4.672
2017,Liberty County,05000US30051,4.672
2016,Siskiyou County,05000US06093,4.671
2016,Cherokee County,05000US48073,4.67
2016,Wadena County,05000US27159,4.67
2015,Unicoi County,05000US47171,4.67
2015,Roane County,05000US54087,4.67
2016,Franklin County,05000US05047,4.67
2017,Martin County,05000US18101,4.67
2015,"Etowah County, AL",05000US01055,4.67
2015,Howell County,05000US29091,4.67
2015,Trinity County,05000US06105,4.669
2015,"Niagara County, NY",05000US36063,4.669
2015,Yell County,05000US05149,4.668
2016,Summers County,05000US54089,4.668
2016,Clarion County,05000US42031,4.668
2015,Le Flore County,05000US40079,4.667
2015,Moniteau County,05000US29135,4.667
2016,"Rowan County, NC",05000US37159,4.667
2016,Aroostook County,05000US23003,4.667
2017,"Oklahoma County, OK",05000US40109,4.667
2015,Bent County,05000US08011,4.667
2016,Brown County,05000US20013,4.667
2016,Atascosa County,05000US48013,4.666
2015,Runnels County,05000US48399,4.666
2015,"Dallas County, TX",05000US48113,4.666
2015,Henderson County,05000US47077,4.666
2017,Wheeler County,05000US13309,4.666
2017,Mower County,05000US27099,4.666
2017,Briscoe County,05000US48045,4.666
2016,Wapello County,05000US19179,4.666
2016,"Tulsa County, OK",05000US40143,4.666
2015,Klamath County,05000US41035,4.664
2015,Montgomery County,05000US19137,4.664
2017,"Niagara County, NY",05000US36063,4.664
2015,"St. Lawrence County, NY",05000US36089,4.664
2016,Lawrence County,05000US05075,4.663
2017,Lincoln County,05000US37109,4.663
2016,Johnston County,05000US40069,4.663
2016,Hutchinson County,05000US48233,4.663
2016,Madison County,05000US05087,4.663
2016,Jefferson County,05000US19101,4.662
2017,Edwards County,05000US48137,4.662
2015,"Montgomery County, TX",05000US48339,4.662
2015,"San Luis Obispo County, CA",05000US06079,4.662
2017,"Morgan County, AL",05000US01103,4.662
2015,"Rowan County, NC",05000US37159,4.662
2017,"Faulkner County, AR",05000US05045,4.662
2016,Gaines County,05000US48165,4.661
2016,Buchanan County,05000US29021,4.661
2016,"San Mateo County, CA",05000US06081,4.661
2015,Colorado County,05000US48089,4.661
2015,Moore County,05000US37125,4.661
2016,Eastland County,05000US48133,4.661
2015,Lawrence County,05000US39087,4.661
2016,Cooke County,05000US48097,4.66
2017,Prowers County,05000US08099,4.66
2016,Walla Walla County,05000US53071,4.66
2015,Rusk County,05000US48401,4.66
2017,"Chautauqua County, NY",05000US36013,4.66
2015,Greene County,05000US37079,4.66
2017,Knox County,05000US17095,4.659
2016,"Penobscot County, ME",05000US23019,4.659
2017,Colleton County,05000US45029,4.659
2016,Baca County,05000US08009,4.659
2015,"Madison County, IL",05000US17119,4.659
2016,"Fayette County, PA",05000US42051,4.659
2017,Lawrence County,05000US42073,4.658
2015,Wheeler County,05000US41069,4.658
2015,"St. Johns County, FL",05000US12109,4.658
2015,Franklin County,05000US05047,4.658
2015,"Hocking County, OH",05000US39073,4.657
2015,Stokes County,05000US37169,4.657
2017,Clarke County,05000US51043,4.657
2017,"Potter County, TX",05000US48375,4.657
2017,"Missoula County, MT",05000US30063,4.657
2015,Thayer County,05000US31169,4.657
2017,"Etowah County, AL",05000US01055,4.656
2015,Walker County,05000US01127,4.656
2017,Wadena County,05000US27159,4.656
2015,McDonald County,05000US29119,4.656
2016,Rockingham County,05000US37157,4.656
2017,Johnson County,05000US05071,4.656
2015,Lincoln County,05000US37109,4.656
2016,"Davidson County, TN",05000US47037,4.656
2016,Halifax County,05000US51083,4.656
2017,Turner County,05000US13287,4.655
2015,"Bossier Parish, LA",05000US22015,4.655
2016,Logan County,05000US17107,4.655
2015,Sioux County,05000US31165,4.654
2016,Stewart County,05000US47161,4.654
2017,Shelby County,05000US48419,4.654
2015,Baca County,05000US08009,4.654
2017,Dickson County,05000US47043,4.654
2015,"Oneida County, NY",05000US36065,4.654
2016,Cook County,05000US27031,4.654
2016,Ohio County,05000US21183,4.653
2015,Concho County,05000US48095,4.653
2016,Aransas County,05000US48007,4.652
2015,Greene County,05000US05055,4.652
2017,Blaine County,05000US40011,4.652
2015,Ashe County,05000US37009,4.652
2016,Morgan County,05000US54065,4.652
2016,"Ector County, TX",05000US48135,4.652
2016,"Cumberland County, ME",05000US23005,4.652
2017,Lee County,05000US48287,4.652
2015,Logan County,05000US40083,4.651
2017,Perry County,05000US47135,4.651
2017,Atoka County,05000US40005,4.651
2016,Floyd County,05000US18043,4.65
2015,Roberts County,05000US48393,4.65
2017,Wright County,05000US19197,4.65
2016,Warren County,05000US47177,4.649
2015,Wood County,05000US54107,4.649
2016,Franklin County,05000US01059,4.649
2015,"Erie County, PA",05000US42049,4.649
2016,Cochran County,05000US48079,4.649
2016,Washington County,05000US39167,4.649
2016,Brown County,05000US17009,4.648
2016,Greeley County,05000US31077,4.648
2016,Ellis County,05000US20051,4.647
2017,Lake County,05000US08065,4.647
2017,"Stanislaus County, CA",05000US06099,4.647
2017,Hendry County,05000US12051,4.647
2015,None,05000US02280,4.647
2015,Sutter County,05000US06101,4.647
2016,"Bradley County, TN",05000US47011,4.647
2017,Kinney County,05000US48271,4.646
2016,Baker County,05000US41001,4.646
2015,Alfalfa County,05000US40003,4.646
2017,"Spartanburg County, SC",05000US45083,4.646
2015,Campbell County,05000US21037,4.646
2016,Briscoe County,05000US48045,4.646
2015,Lamar County,05000US13171,4.645
2017,Scott County,05000US47151,4.645
2016,Owyhee County,05000US16073,4.645
2017,Perry County,05000US17145,4.645
2016,Greene County,05000US05055,4.645
2017,Live Oak County,05000US48297,4.644
2016,Lee County,05000US51105,4.644
2015,"Winnebago County, IL",05000US17201,4.644
2016,Barton County,05000US29011,4.644
2017,Perquimans County,05000US37143,4.644
2015,George County,05000US28039,4.643
2017,"St. Lawrence County, NY",05000US36089,4.643
2015,Jackson County,05000US01071,4.643
2016,Logan County,05000US08075,4.642
2017,DeKalb County,05000US47041,4.642
2017,Itawamba County,05000US28057,4.642
2015,Delta County,05000US48119,4.642
2015,Humboldt County,05000US32013,4.641
2015,Clay County,05000US37043,4.641
2017,Lamar County,05000US01075,4.641
2016,Winona County,05000US27169,4.641
2016,Pickett County,05000US47137,4.641
2017,Brewster County,05000US48043,4.641
2015,"Sacramento County, CA",05000US06067,4.641
2017,Patrick County,05000US51141,4.64
2015,Lee County,05000US48287,4.64
2015,Fentress County,05000US47049,4.64
2015,Wayne County,05000US31179,4.639
2017,Wheatland County,05000US30107,4.639
2015,Crawford County,05000US13079,4.639
2017,"Manatee County, FL",05000US12081,4.639
2016,George County,05000US28039,4.639
2015,"Eau Claire County, WI",05000US55035,4.639
2016,Mecosta County,05000US26107,4.638
2017,Trigg County,05000US21221,4.638
2016,Smyth County,05000US51173,4.638
2016,Cleburne County,05000US05023,4.637
2016,Shelby County,05000US48419,4.637
2015,Whitley County,05000US21235,4.637
2015,McMullen County,05000US48311,4.636
2015,Cooke County,05000US48097,4.636
2017,Barbour County,05000US54001,4.636
2016,Lea County,05000US35025,4.636
2017,Garrett County,05000US24023,4.635
2017,Mariposa County,05000US06043,4.635
2015,Jones County,05000US37103,4.635
2016,Sequoyah County,05000US40135,4.635
2016,Lunenburg County,05000US51111,4.635
2016,Independence County,05000US05063,4.635
2016,"Clark County, OH",05000US39023,4.634
2015,"Wood County, OH",05000US39173,4.634
